TIME,maxMagU,phaseVolumeRelError,m2CosCoefficient,m2SinCoefficient,m2Amplitude,m2Phase,minGradPsiBand,maxGradPsiBand,pLaplace
0.0157187589,1.207853508,0.006693800743,4.26390949e-05,1.281025081e-05,4.45218479e-05,0.1459276386,0.1830916529,1.9409921,68.56343689
0.0157399718,1.100169856,0.006729431849,4.395536464e-05,1.213975685e-05,4.560096245e-05,0.134733194,0.2133824477,1.903300407,69.4520761
0.0157611847,1.129975323,0.006274585024,4.57424625e-05,9.685821884e-06,4.675668959e-05,0.1043323316,0.2322993982,1.877095378,67.39754659
0.0157823976,0.8455385058,0.006025145429,4.761769853e-05,9.570581281e-06,4.856996232e-05,0.099172642,0.247321376,1.889396935,68.21441076
0.0158036105,0.9744466834,0.00496702181,5.027138278e-05,9.70076392e-06,5.119879634e-05,0.09531244344,0.2474118451,1.921300392,66.74688929
0.0158248234,0.843643959,0.004951268694,5.782960672e-05,9.099351303e-06,5.85411104e-05,0.07803401443,0.2106836928,1.951139947,72.05691773
0.0158460363,1.015439969,0.004345991111,6.13184883e-05,1.115152005e-05,6.232426018e-05,0.08994809296,0.1826677731,1.981766379,69.77711196
0.0158672492,1.363368558,0.002949667577,5.643559921e-05,5.516493071e-06,5.67045726e-05,0.0487194572,0.1917489669,2.010607236,69.21669736
0.0158884621,15.45787503,0.001866197814,5.686986715e-05,6.529814476e-06,5.724351725e-05,0.05715982799,0.2138337011,2.035500556,60.19742985
0.015909675,7.968652636,0.001024131688,5.92428709e-05,6.313529931e-06,5.957833845e-05,0.05308478472,0.239563959,2.057169695,73.41560332
0.0159308879,3.439951593,0.0009463750477,5.963801633e-05,5.790236576e-06,5.991844316e-05,0.04839316792,0.2650646758,2.078057124,74.03886746
0.0159521008,2.970751094,0.001895980714,6.792301507e-05,-6.086573985e-06,6.819517841e-05,-0.04468559317,0.2891457446,2.21547569,71.36771708
0.0159733137,2.217328206,0.00211561349,6.609400326e-05,-1.802937882e-05,6.850894662e-05,-0.1331523695,0.295952121,2.33216165,70.8124528
0.0159945266,1.661447889,0.002236926023,7.108497477e-05,-1.086953901e-05,7.191119882e-05,-0.07586690243,0.2917046105,2.440348636,72.95049788
0.0160157395,1.350326586,0.002327662354,7.640099354e-05,-1.056699157e-05,7.712829004e-05,-0.06871883108,0.2876589611,2.529851795,73.10015933
0.0160369524,1.020777958,0.002414150044,6.772672985e-05,5.275833895e-06,6.793190973e-05,0.03887092243,0.2577589428,2.604798539,60.82868759
0.0160581653,0.934681014,0.002535034556,6.771063116e-05,4.995038265e-06,6.789462408e-05,0.03681849172,0.2283369695,2.668772385,72.1141749
0.0160793782,0.8385491413,0.002873053343,6.284240373e-05,9.574078095e-06,6.356752849e-05,0.07559401462,0.2021088623,2.723557997,55.49525185
0.0161005911,1.180262032,0.00343950532,6.294097945e-05,9.410571469e-06,6.364059828e-05,0.07420741182,0.1795874105,2.770230914,54.86818582
0.016121804,0.9336958809,0.004025020824,5.598589315e-05,-2.884330908e-06,5.606014268e-05,-0.02573668957,0.1613237629,2.810426074,75.38028015
0.0161430169,1.081372303,0.00473443642,5.641075074e-05,-2.727332006e-06,5.647664242e-05,-0.02415505818,0.1463473748,2.844675651,71.61161143
0.0161642298,0.8059576814,0.005709213944,5.684544708e-05,-2.53690858e-06,5.690202772e-05,-0.02229929122,0.1330204303,2.873315407,71.02015868
0.0161854427,0.6109830374,0.006619463572,5.731853877e-05,-2.228286929e-06,5.73618353e-05,-0.01942796741,0.1206362262,2.897283378,70.12941675
0.0162066556,0.5951591309,0.007390010225,5.782393904e-05,-2.023615204e-06,5.785933758e-05,-0.01749093642,0.1090207526,2.917337316,64.23207811
0.0162278685,0.6572783422,0.008009815931,5.841817842e-05,-1.814618872e-06,5.844635499e-05,-0.01552629359,0.09656037234,2.929629929,63.59934941
0.0162490814,0.859407496,0.008531735168,5.908803363e-05,-1.417713815e-06,5.910503896e-05,-0.01199432248,0.08220934281,2.931546403,63.94549829
0.0162702943,0.6622821897,0.008977586819,5.923913113e-05,-1.533686025e-06,5.925898118e-05,-0.01294198166,0.06755367327,2.925123155,76.09532656
0.0162915072,0.6474205874,0.009433702555,5.93635242e-05,-1.663110066e-06,5.938681622e-05,-0.0140041817,0.05754732805,2.916549841,75.24254156
0.0163127201,0.7302067315,0.009979198022,5.945644782e-05,-1.778965517e-06,5.948305561e-05,-0.01495577858,0.05442189932,2.911167161,74.09237624
0.016333933,0.875479414,0.01067448699,5.260302898e-05,4.363773693e-06,5.278372078e-05,0.04138359218,0.05496729539,2.908079056,74.6305824
0.0163551459,1.00350241,0.01151601587,5.283716198e-05,4.165399629e-06,5.300109659e-05,0.03933597418,0.05697197232,2.90695576,74.73344392
0.0163763588,1.122777364,0.01247424539,5.012082174e-05,7.564423888e-06,5.06884334e-05,0.07489663878,0.05948252481,2.908384807,76.18071253
0.0163975717,0.9408291272,0.01350040948,5.016916992e-05,7.622177851e-06,5.074488354e-05,0.07538823572,0.0625189924,2.913755237,77.06224516
0.0164187846,1.198619398,0.0145781243,4.787931515e-05,5.297374151e-06,4.817147488e-05,0.055095985,0.0669962323,2.922935044,70.00936559
0.0164399975,1.399907256,0.01566847214,5.543264945e-05,-1.741790205e-06,5.546000774e-05,-0.01570570163,0.0730435031,2.93238858,68.47925662
0.0164612104,1.574049287,0.01629919612,6.268684636e-05,7.923959753e-06,6.318567753e-05,0.06286929675,0.07942161834,2.939571021,69.10055337
0.0164824233,1.74474693,0.01663968977,6.545172875e-05,1.210920042e-05,6.656246337e-05,0.09147054099,0.08542666087,2.944201992,68.68968731
0.0165036362,1.932571646,0.01678148909,6.529951574e-05,1.198395841e-05,6.639007468e-05,0.0907515994,0.09095726239,2.946290192,68.28099038
0.0165248491,1.333931718,0.01679960813,6.759184782e-05,4.691259731e-06,6.775445233e-05,0.03464728915,0.09598675804,2.946497691,70.47908788
0.016546062,0.8838810171,0.01685507942,6.379802284e-05,-3.083366279e-07,6.379876793e-05,-0.002416487326,0.1005188028,2.945453766,77.47800418
0.0165672749,0.7782150806,0.01694143505,7.429688597e-05,-6.016160709e-06,7.45400661e-05,-0.04039915689,0.1062843182,2.9473961,74.86782343
0.0165884878,0.7488387065,0.01699966674,7.421910533e-05,-6.359043574e-06,7.449102651e-05,-0.04273529878,0.1148776806,2.956267874,76.03759023
0.0166097007,0.8555253119,0.01705427531,7.412724056e-05,-6.766015237e-06,7.443538645e-05,-0.04551173606,0.12642403,2.969999882,75.52663753
0.0166309136,0.8015675998,0.01714643945,6.06392679e-05,-2.526699905e-05,6.569278539e-05,-0.1974000382,0.1322914802,2.983096924,70.6347888
0.0166521265,0.8597160231,0.01713053415,6.081115871e-05,-2.554310907e-05,6.595792177e-05,-0.1988309264,0.1295236548,2.991888992,76.6807703
0.0166733394,0.7263552248,0.01688604074,6.099156983e-05,-2.579266438e-05,6.622109275e-05,-0.2000406296,0.127095045,2.999233603,75.83695677
0.0166945523,0.6586203957,0.01661298217,6.874518275e-05,-2.048778803e-05,7.173318346e-05,-0.1448219752,0.1250382815,3.00691458,75.56606688
0.0167157652,0.6180592477,0.01641257462,6.94601678e-05,-2.186070482e-05,7.281899015e-05,-0.1524543549,0.1234087888,3.013314175,77.78262938
0.0167369781,0.6104370481,0.01625897681,6.928711059e-05,-2.187982137e-05,7.265968812e-05,-0.1529373436,0.1222058405,3.018245275,74.31793833
0.016758191,0.6120048436,0.01610495058,6.919688829e-05,-2.192708576e-05,7.258792213e-05,-0.1534349401,0.1203154242,3.019623969,73.41978294
0.0167794039,0.8104760813,0.01596104824,6.915859269e-05,-2.2002935e-05,7.257437627e-05,-0.154012789,0.1193314331,3.020582674,74.1851919
0.0168006168,0.6506054186,0.01592874988,6.915875649e-05,-2.212855088e-05,7.261271489e-05,-0.1548367084,0.1189593602,3.024146388,76.1093479
0.0168218297,0.8613909561,0.01595899055,6.918717707e-05,-2.229063493e-05,7.268932436e-05,-0.1558390098,0.1153663617,3.028445469,79.71823592
0.0168430426,0.6951183486,0.01601561584,7.07406338e-05,-2.642318622e-05,7.5514383e-05,-0.1787371499,0.1141110643,3.031687106,79.73033257
0.0168642555,1.06307926,0.0161128084,7.094617513e-05,-2.679744493e-05,7.583839938e-05,-0.1805744726,0.1158327725,3.033457958,75.48123819
0.0168854684,1.180976158,0.01622104941,7.150511939e-05,-2.715519585e-05,7.648782099e-05,-0.1814711542,0.1205681348,3.033582057,77.37193221
0.0169066813,1.248979965,0.01636251834,7.189455505e-05,-2.755146703e-05,7.699292423e-05,-0.1829790656,0.1272302049,3.030588576,76.68956002
0.0169278942,0.8599621741,0.01661434553,7.228877681e-05,-2.798072576e-05,7.751508412e-05,-0.1846546383,0.1293021276,3.023363357,79.71287407
0.0169491071,0.9258202394,0.01694741308,7.267900132e-05,-2.844872586e-05,7.804849284e-05,-0.1865482489,0.1316370959,3.011739449,83.37554471
0.01697032,0.8765538572,0.01728057585,7.305803003e-05,-2.897425501e-05,7.859378605e-05,-0.1887826454,0.1342457235,2.996951389,83.93716608
0.0169915329,0.853127634,0.01760813508,7.544560578e-05,-2.9747216e-05,8.10983125e-05,-0.1877858159,0.1371218197,2.978911586,82.32788268
0.0170127458,0.8338712738,0.01792114093,7.594971847e-05,-2.998894465e-05,8.165596449e-05,-0.1880305559,0.1402872065,2.95740168,81.91265849
0.0170339587,0.9160204568,0.01835546529,7.648761652e-05,-3.535102982e-05,8.426179911e-05,-0.2164681718,0.1437254626,2.932329223,80.84453517
0.0170551716,1.146707516,0.01892899645,7.698516614e-05,-3.562256114e-05,8.482736981e-05,-0.2166906133,0.1474030121,2.90389586,80.40214707
0.0170763845,1.054803822,0.01950896544,7.750579145e-05,-3.592506308e-05,8.542691534e-05,-0.2170178146,0.1513341956,2.918229352,79.17526829
0.0170975974,0.8879394879,0.01989442884,7.80484438e-05,-3.622233045e-05,8.604427234e-05,-0.2172589631,0.155513324,2.984117565,89.62401429
0.0171188103,0.9225529952,0.02010940175,7.071106843e-05,-3.647903164e-05,7.95661671e-05,-0.2381387585,0.1598968289,3.040140307,89.59968549
0.0171400232,0.9137701968,0.02017972259,7.114441683e-05,-3.688732233e-05,8.013864607e-05,-0.2391630593,0.164463876,3.079817935,88.95638005
0.0171612361,0.8561471592,0.02038061432,7.161408817e-05,-3.724565167e-05,8.072060575e-05,-0.2397944102,0.169085445,3.10737592,83.34565635
0.017182449,0.8568674173,0.02072026311,7.207758734e-05,-3.755608701e-05,8.127507779e-05,-0.2401730521,0.1737260041,3.125890289,81.89230733
0.0172036619,0.8257113843,0.02162959748,7.253459032e-05,-3.784334268e-05,8.181311251e-05,-0.240439352,0.1784749351,3.138272215,49.82256482
0.0172248748,0.9447414534,0.02278147497,7.298513345e-05,-3.81153343e-05,8.233837752e-05,-0.2406381792,0.1833295791,3.136630714,52.87575248
0.0172460877,0.9719073381,0.02432810621,7.345247723e-05,-3.829332357e-05,8.283504718e-05,-0.2402846574,0.1881449759,3.072473659,49.96732083
0.0172673006,0.7984462946,0.02530796072,7.904909026e-05,-3.072797992e-05,8.481136375e-05,-0.1853723854,0.1925814701,3.105506166,49.18846638
0.0172885135,1.180989084,0.02591986621,7.912639448e-05,-3.102999565e-05,8.499321699e-05,-0.1868636128,0.1847486393,3.138931084,47.04605362
0.0173097264,1.44380294,0.02652503175,7.914335071e-05,-3.121272326e-05,8.507587234e-05,-0.1878270121,0.1354301127,3.172099342,57.29812305
0.0173309393,1.131507324,0.02694050327,7.913753754e-05,-3.132531445e-05,8.511183921e-05,-0.1884548492,0.08899928146,3.203119364,60.29779833
0.0173521522,0.9739815981,0.02711932133,7.915303472e-05,-3.144204321e-05,8.516927255e-05,-0.1890585379,0.0708459792,3.231946922,63.57503175
0.0173733651,1.120849964,0.02701963826,7.918454428e-05,-3.15972798e-05,8.525596837e-05,-0.189836422,0.07754027158,3.259415163,54.98332533
0.017394578,1.231173035,0.02686072618,8.761401846e-05,-4.048297051e-05,9.651469904e-05,-0.2164189954,0.05827473927,3.293164762,50.43282398
0.0174157909,1.084979188,0.02676876869,8.743853132e-05,-4.041294761e-05,9.6326025e-05,-0.2164711233,0.06242151679,3.336339099,50.90582118
0.0174370038,0.9671371244,0.02674732314,8.717807351e-05,-4.056450771e-05,9.615350116e-05,-0.2177547483,0.08639167014,3.384651426,74.81902873
0.0174582167,0.8905417843,0.02674228533,8.684989772e-05,-4.083103793e-05,9.596915333e-05,-0.2197350737,0.1176721087,3.432625192,72.92404328
0.0174794296,0.7280809608,0.02666986307,8.859757318e-05,-4.379626119e-05,9.883138402e-05,-0.2295498612,0.1517503545,3.476792569,-47.71958111
0.0175006425,0.653912661,0.02649753529,8.820060022e-05,-4.419673909e-05,9.86544354e-05,-0.2322609752,0.1870536573,3.518357552,-46.65067186
0.0175218554,0.5933956703,0.02627884406,5.328588435e-05,-6.726655119e-05,8.581476785e-05,-0.450427034,0.2030649557,3.559668544,-45.12398938
0.0175430683,0.5312372009,0.02600124228,5.310208268e-05,-6.758004923e-05,8.594704323e-05,-0.4523976596,0.2052636477,3.602284245,76.14465202
0.0175642812,0.476385869,0.02575896548,5.288805432e-05,-6.789563014e-05,8.606371409e-05,-0.4545081418,0.2080371884,3.644035493,77.05386627
0.0175854941,0.4642868523,0.02550840706,5.266480983e-05,-6.822785545e-05,8.618945674e-05,-0.4567142036,0.2094146234,3.681971513,77.48302807
0.017606707,0.5669690998,0.02519078226,5.242940168e-05,-6.857828511e-05,8.632394424e-05,-0.4590338162,0.1990983805,3.716914141,79.69205057
0.0176279199,0.7182549102,0.02482964703,5.750015243e-05,-8.120878497e-05,9.950444355e-05,-0.4773429261,0.1892763519,3.749313612,79.63867428
0.0176491328,0.8654122354,0.02445132425,5.696579464e-05,-8.11559532e-05,9.915336857e-05,-0.4793881321,0.1799181765,3.779404473,82.06152519
0.0176703457,1.034661091,0.02413518779,5.670624901e-05,-8.128904487e-05,9.911360902e-05,-0.4808455494,0.1710613636,3.807516609,83.73600494
0.0176915586,1.227936418,0.02387146706,7.013165804e-05,-8.932297848e-05,0.0001135651529,-0.452589005,0.1627417186,3.833945124,85.10319509
0.0177127715,1.392766223,0.0236558901,6.972598865e-05,-8.942447269e-05,0.0001133951049,-0.4542722841,0.1549930083,3.859122651,85.73104623
0.0177339844,1.115308878,0.02345945622,7.653180067e-05,-8.240536328e-05,0.0001124622622,-0.411168302,0.1478951582,3.883136058,59.23489502
0.0177551973,0.7261849779,0.02325134155,7.570146787e-05,-8.295432283e-05,0.0001123037484,-0.4155403814,0.1414460654,3.905104031,65.62445378
0.0177764102,0.6671059417,0.0231006021,7.603447168e-05,-9.694895929e-05,0.0001232085289,-0.4528593622,0.1357920776,3.924867169,46.06400032
0.0177976231,0.9469223639,0.02303749927,7.517740242e-05,-9.727051057e-05,0.0001229357314,-0.4564093645,0.1310435073,3.943437353,42.70769349
0.017818836,1.350252905,0.02305105989,6.626969707e-05,-9.786031781e-05,0.0001181876244,-0.487773001,0.1274422069,3.960838919,44.74196217
0.0178400489,1.692773856,0.02322491417,6.558092371e-05,-9.812272655e-05,0.0001180208754,-0.4908125106,0.1250299585,3.977381991,41.56401916
0.0178612618,2.365466222,0.02361970549,8.074666192e-05,-8.800979144e-05,0.0001194393017,-0.4142053699,0.1243352105,3.993905063,41.85362624
0.0178824747,1.604436803,0.02417020682,7.969151574e-05,-8.890724267e-05,0.0001193952909,-0.4200022636,0.1253959869,4.01111526,94.68524578
0.0179036876,1.163395994,0.02449282859,7.603726804e-05,-9.404419394e-05,0.0001209379037,-0.4454387952,0.1275124831,4.028754386,83.88321163
0.0179249005,0.6514998794,0.02498514874,7.546748757e-05,-9.446793069e-05,0.0001209112551,-0.4483727441,0.1298410095,4.046361316,85.20935541
0.0179461134,1.581893696,0.02558475225,7.598605864e-05,-9.505797742e-05,0.0001216959333,-0.4482212262,0.132488116,4.063570102,-9.883633139
0.0179673263,0.9167627539,0.02605727176,7.543965184e-05,-9.533734392e-05,0.0001215744637,-0.4506939535,0.1354621673,4.083618526,79.1912645
0.0179885392,0.7083158062,0.02659868701,6.871175601e-05,-9.397186892e-05,0.0001164131331,-0.4697197387,0.1389652053,4.106889106,83.10550725
0.0180097521,0.7809931677,0.02734095515,5.856783897e-05,-0.0001034399518,0.0001188697413,-0.527799808,0.1431879207,4.130879939,83.38421896
0.018030965,0.9408839057,0.02811567596,5.837307362e-05,-0.0001036095333,0.0001189216175,-0.5288636936,0.1477002891,4.156098151,81.84389209
0.0180521779,1.162679382,0.02863831952,5.850107264e-05,-0.0001040908353,0.000119403842,-0.5293859991,0.1525772446,4.182052636,-29.01728569
0.0180733908,1.187696664,0.02918705219,6.143005129e-05,-0.0001202046606,0.0001349918946,-0.5491757056,0.1577725624,4.208106439,-31.86751657
0.0180946037,0.9115164414,0.02980205187,7.089787591e-05,-0.0001148214554,0.0001349461946,-0.5088180147,0.1633102841,4.234071335,74.63364237
0.0181158166,0.7159337693,0.03048097475,7.114802312e-05,-0.0001156232618,0.0001357600083,-0.5095855816,0.1438843285,4.259599327,71.99061149
0.0181370295,0.59753452,0.03114883415,7.176505347e-05,-0.0001161496441,0.000136531911,-0.5086713391,0.1219410379,4.284523359,71.36530439
0.0181582424,0.6490600218,0.03160809982,7.244177263e-05,-0.0001166635579,0.0001373251476,-0.507558771,0.09991882683,4.308961623,59.96963599
0.0181794553,0.8019410589,0.03188179272,6.140032159e-05,-0.0001221390705,0.0001367038845,-0.5524922223,0.07763213445,4.333463349,59.07212806
0.0182006682,0.8154563766,0.03203309409,6.221122903e-05,-0.0001226545956,0.0001375295854,-0.5507000084,0.05445063925,4.358705017,64.15516788
0.0182218811,0.9352902574,0.03221316409,0.0001052534738,-9.425310394e-05,0.0001412867345,-0.3651580289,0.03133823621,4.384255229,57.43810923
0.018243094,0.9335603499,0.03239628582,0.0001058643286,-9.464521186e-05,0.0001420034232,-0.3647517066,0.01909109999,4.410143458,60.94447394
0.0182643069,0.8683819239,0.03252783631,0.0001089655274,-0.0001001317977,0.0001479860233,-0.3715881472,0.0386606037,4.436327805,63.64649091
0.0182855198,0.7584604021,0.03261917525,0.000109475869,-0.0001007050216,0.0001487496799,-0.3718461834,0.06820673137,4.461931691,70.13455859
0.0183067327,0.6841954456,0.0326566958,0.0001099365329,-0.0001012319867,0.0001494454964,-0.3721003173,0.0998653929,4.486781655,68.25231984
0.0183279456,0.6496463904,0.03270804112,0.0001100152514,-0.0001013751371,0.0001496003809,-0.372274057,0.1323306025,4.510897001,68.04195601
0.0183491585,0.613874945,0.03277544706,0.000120944387,-0.0001138122877,0.0001660746265,-0.3775133449,0.1651946115,4.534316828,68.35828112
0.0183703714,0.5892360629,0.03278199149,0.0001202573336,-0.0001136863496,0.0001654884056,-0.3786588292,0.1981558024,4.556886573,69.32967491
0.0183915843,0.5576159381,0.03280517821,0.0001195633839,-0.0001137540701,0.0001650314856,-0.3802522766,0.2309787105,4.578459759,64.87675374
0.0184127972,0.5785280287,0.03288079213,0.0001188674502,-0.0001139663878,0.0001646748562,-0.3821758289,0.2635989235,4.598755682,64.69986814
0.0184340101,0.6047603787,0.03299032178,0.0001237854729,-0.0001172855898,0.0001705249333,-0.3792210877,0.2959855759,4.617113712,71.11704848
0.018455223,0.6243243467,0.03309833631,0.0001201159279,-0.0001460944929,0.0001891333841,-0.4413383633,0.3195951904,4.633624707,64.13266786
0.0184764359,0.636724364,0.03320066811,0.0001201614467,-0.0001470051453,0.0001898664952,-0.4427687959,0.3318175541,4.647791295,63.8120772
0.0184976488,0.7057544357,0.03336433149,0.0001201901407,-0.0001479401983,0.0001906094756,-0.4442628311,0.3442680444,4.658787095,63.23163279
0.0185188617,0.8195402472,0.03357644032,0.0001202330071,-0.0001489109478,0.000191390821,-0.4457750335,0.3348248784,4.666836739,62.15614957
0.0185400746,1.785792706,0.03375302086,0.0001203186853,-0.00014992486,0.0001922343614,-0.447258342,0.3182703834,4.672243565,71.94106045
0.0185612875,1.468714061,0.03377505375,0.0001253250416,-0.0001710843612,0.000212075988,-0.4692838767,0.3023963171,4.67583598,65.35142052
0.0185825004,1.600472946,0.03354164133,0.0001477106354,-0.0001802570594,0.0002330472898,-0.4421554966,0.2873737879,4.678803777,67.90006684
0.0186037133,1.397268504,0.03370683088,0.0001590019814,-0.0001893852373,0.0002472820216,-0.4361946153,0.2960266433,4.681215202,63.86657398
0.0186249262,1.213175822,0.03383152967,0.000157955112,-0.0001913669988,0.0002481353373,-0.4403779316,0.2705165115,4.682457308,62.54963424
0.0186461391,0.7850184927,0.03386156698,0.0001621537334,-0.0001958702675,0.0002542813303,-0.4396475919,0.2458799422,4.682285874,62.36900306
0.018667352,0.7545473596,0.0338930996,0.000160916569,-0.0001971045225,0.0002544490813,-0.4430668727,0.222705945,4.680671369,60.33423487
0.0186885649,0.6656233658,0.03397889265,0.0001601076538,-0.0001983062584,0.0002548721894,-0.4457870804,0.201751528,4.67763088,59.76488294
0.0187097778,0.5834185352,0.03421642756,0.0001581945393,-0.0001975692714,0.0002530990503,-0.4478130802,0.1764954491,4.673329817,53.16159098
0.0187309907,0.554270064,0.03448945859,0.0001581777259,-0.0001990249042,0.0002542264846,-0.4496282747,0.151920669,4.667964172,48.23845685
0.0187522036,0.5836233399,0.03476855396,0.0001582708739,-0.0002004627692,0.0002554114159,-0.4512368704,0.1323183742,4.661285397,48.56846394
0.0187734165,0.6135383879,0.03490718986,0.0001584138019,-0.0002019542603,0.0002566718837,-0.4528187643,0.1209766542,4.676861842,51.346768
0.0187946294,0.6280890692,0.03480008875,0.0001611467792,-0.0002138742396,0.0002677881155,-0.4625406143,0.1210823622,4.699184929,52.08062104
0.0188158423,0.5650247859,0.03447876425,0.000161046142,-0.0002153525559,0.0002689099909,-0.4643441619,0.1330667853,4.721388591,48.83334403
0.0188370552,0.5888910669,0.03357964722,0.0001608895776,-0.00021681332,0.0002699879106,-0.4661964933,0.1558581247,4.74338498,48.20805875
0.0188582681,0.602168399,0.03311173509,0.0001574544483,-0.00020750473,0.0002604805487,-0.4608436985,0.1888798148,4.76514012,49.20100017
0.018879481,0.6068720801,0.03290438624,0.0001570081914,-0.0002090021241,0.0002614066947,-0.4632549666,0.2046878828,4.786421532,48.45219161
0.0189006939,0.6055434054,0.03273165188,0.0001629412612,-0.000231373507,0.0002829903785,-0.4786169533,0.2217734236,4.807002271,47.01477438
0.0189219068,0.5935248233,0.03254020312,0.0001680223183,-0.0002318007807,0.0002862919862,-0.4717910782,0.2308666861,4.826754225,45.52197299
0.0189431197,0.5743772613,0.03234246426,0.0001677577725,-0.0002332323455,0.0002872977501,-0.4736260545,0.231841743,4.845664941,46.44798531
0.0189643326,0.5532123269,0.03209375123,0.0001559835846,-0.0002398351018,0.0002860974567,-0.497077549,0.2369611158,4.863472359,39.89060471
0.0189855455,1.152417334,0.0318147683,0.0001455196464,-0.0002347363518,0.0002761831319,-0.5079262903,0.2443818526,4.879844308,34.4311267
0.0190067584,0.7312722653,0.03155463574,0.0001461595686,-0.0002355972596,0.0002772520301,-0.5077634768,0.2339339739,4.894588342,33.82259664
0.0190279713,1.173777639,0.03137275999,0.0001465256815,-0.0002365904762,0.00027828911,-0.5081452536,0.2232357483,4.907756302,30.43069182
0.0190491842,0.7328352382,0.03121266232,0.0001466844147,-0.0002376623285,0.0002792842636,-0.5089140164,0.2124098169,4.919521746,39.38440646
0.0190703971,0.5893932939,0.0310920931,0.0001425559561,-0.0002377047616,0.0002771745917,-0.5152918986,0.2015920474,4.929766287,42.28366932
0.01909161,0.6469101322,0.03103744226,0.0001424496067,-0.0002448477511,0.0002832707392,-0.5219376362,0.1910411916,4.938175756,43.30257718
0.0191128229,0.7005142119,0.03102037894,0.0001333569706,-0.0002505388117,0.0002838199743,-0.5408294468,0.181202443,4.944517207,44.2366757
0.0191340358,0.7441074038,0.03103458472,0.0001328341817,-0.0002519735783,0.0002848431217,-0.5428228863,0.1727480583,4.948856533,44.80020453
0.0191552487,0.7971916656,0.03107842111,0.0001323414998,-0.0002533966458,0.0002858743302,-0.5447458762,0.1665403409,4.951423633,49.04088145
0.0191764616,0.8464473767,0.03106169635,0.0001318786804,-0.0002548039484,0.0002869094603,-0.5465961684,0.1635996606,4.952163056,49.56979646
0.0191976745,0.8866420518,0.03096880584,0.0001314519302,-0.0002562018574,0.0002879565969,-0.5483699618,0.1643160057,4.950937684,49.99346964
0.0192188874,0.9200703081,0.03080447362,0.000131105462,-0.0002576223822,0.0002890638925,-0.5500248401,0.1686555163,4.947694552,49.10727616
0.0192401003,0.9449240529,0.03060524918,0.0001307833554,-0.0002590844229,0.0002902223703,-0.5516618329,0.17663391,4.942449843,49.54695448
0.0192613132,0.9697531187,0.0304290016,0.0001304712743,-0.0002605811218,0.0002914194133,-0.5532970353,0.1884037485,4.935295054,49.18200825
0.0192825261,0.9996560146,0.03028144995,0.000134108955,-0.00026386006,0.0002959853765,-0.550282129,0.1921680654,4.926077562,46.95184155
0.019303739,0.9287963206,0.03021151306,0.0001291854404,-0.0002638750126,0.0002938007833,-0.5577635093,0.1896661361,4.914586383,48.53723337
0.0193249519,0.8942728181,0.03019599826,0.0001320294523,-0.000264032133,0.0002952028853,-0.5535540802,0.1895552468,4.900744698,48.84623755
0.0193461648,0.8764965968,0.03020483347,0.0001582318733,-0.0002844314765,0.0003254820894,-0.5315610192,0.1907937443,4.948941719,49.37403384
0.0193673777,0.8664744828,0.03047496819,0.0001581526467,-0.0002858736722,0.0003267047843,-0.5327399932,0.1941812402,5.073293953,50.08801868
0.0193885906,0.8693579578,0.03111035384,0.0001562845029,-0.0002891153767,0.0003286526234,-0.5376144025,0.1314361057,5.191279095,50.81366451
0.0194098035,0.8747747221,0.03192684056,0.0001393398153,-0.000298933225,0.000329813064,-0.5673076259,0.1405263401,5.30565279,50.2710328
0.0194310164,0.8788408587,0.03285444443,0.0001393261165,-0.0003005624653,0.0003312847148,-0.568365236,0.1503399234,5.418344536,50.12021874
0.0194522293,1.035504268,0.03366875763,0.0001388687012,-0.0003025886682,0.0003329330538,-0.5702682392,0.1619838502,5.530659274,47.36896825
0.0194734422,1.113456003,0.03436655893,0.0001376417015,-0.0003060686497,0.000335593886,-0.5740923811,0.1742188289,5.648509325,47.11890417
0.0194946551,1.108132658,0.03496011128,0.0001469196196,-0.0003269523641,0.0003584455649,-0.5742369879,0.1707231828,5.77155331,58.31591779
0.019515868,0.8425725549,0.03531124523,0.0001464352814,-0.0003289329574,0.0003600558041,-0.5759778179,0.1679432681,5.884434649,57.68947012
0.0195370809,0.8458941255,0.0355596953,0.0001406560516,-0.0003215457557,0.0003509640977,-0.5792193292,0.165840427,5.976210641,55.94499437
0.0195582938,2.416945245,0.03572789607,0.0001527525649,-0.0003151292306,0.000350199626,-0.5597196212,0.1643570689,6.046746388,59.65917648
0.0195795067,1.576445774,0.03577495865,0.0001523465471,-0.000317504991,0.0003521631578,-0.5617096609,0.1634847382,6.106797017,55.71326618
0.0196007196,1.80728069,0.03576867854,0.0001353264791,-0.000325026942,0.0003520735278,-0.5881355478,0.1629682786,6.170156882,57.32292997
0.0196219325,0.8870186148,0.03555746686,0.00012518368,-0.0003375139826,0.000359981447,-0.6078128402,0.1625341985,6.228695435,56.18980387
0.0196431454,0.7786705922,0.03544060636,0.0001252428808,-0.0003392709953,0.0003616498132,-0.608580843,0.1621870708,6.272694203,56.56717151
0.0196643583,0.8251898077,0.03540795148,0.0001253673914,-0.0003410804883,0.0003633908121,-0.6092823459,0.1620362217,6.304963058,56.58569182
0.0196855712,0.8775038783,0.0354025466,0.0001255700984,-0.0003428516139,0.0003651233747,-0.6098585412,0.1621140018,6.327047668,56.13155246
